value, valueF, solution, nodesT, nodesF, solution, sec
5, 13, 13, 110191529, 39624333, true, 29506
6, 12, 12, 39378725, 32206373, true, 10606
6, 13, 13, 93635225, 44396875, true, 26265
6, 12, 12, 10611082, 3952421, true, 2932
5, 12, 12, 24612901, 17988007, true, 6737
6, 11, 11, 5257258, 4424177, true, 1450
5, 12, 12, 61291790, 53517418, true, 16310
6, 12, 12, 10930618, 5066803, true, 3046
6, 12, 12, 7199510, 929588, true, 1963
6, 13, 13, 64080149, 5980137, true, 17349
